400 0 114
400 1 113
400 2 112
400 3 112
400 4 112
400 5 110
400 6 110
400 7 103
400 8 102
400 9 101
400 10 101
400 11 101
400 12 99
400 13 100
400 14 100
400 15 100
400 16 99
400 17 98
400 18 97
400 19 96
400 20 95
400 21 95
400 22 95
400 23 94
400 24 95
400 25 94
400 26 95
400 27 95
400 28 95
400 29 95
400 30 96
400 31 97
400 32 99
400 33 100
400 34 101
400 35 100
400 36 100
400 37 98
400 38 96
400 39 93
400 40 93
400 41 94
400 42 95
400 43 95
400 44 95
400 45 95
400 46 96
400 47 97
400 48 98
400 49 99
400 50 100
400 51 102
400 52 104
400 53 104
400 54 106
400 55 108
400 56 109
400 57 110
400 58 111
400 59 112
400 60 110
400 61 108
400 62 104
400 63 102
400 64 105
400 65 107
400 66 107
400 67 107
400 68 109
400 69 120
400 70 119
400 71 116
400 72 115
400 73 110
400 74 106
400 75 101
400 76 98
400 77 90
400 78 85
400 79 80
400 80 79
400 81 78
400 82 77
400 83 77
400 84 76
400 85 76
400 86 76
400 87 75
400 88 74
400 89 74
400 90 73
400 91 73
400 92 72
400 93 72
400 94 71
400 95 71
400 96 71
400 97 71
400 98 71
400 99 72
400 100 73
400 101 72
400 102 72
400 103 72
400 104 73
400 105 74
400 106 76
400 107 76
400 108 77
400 109 78
400 110 78
400 111 77
400 112 77
400 113 78
400 114 78
400 115 83
400 116 96
400 117 102
400 118 108
400 119 112
400 120 117
400 121 121
400 122 126
400 123 128
400 124 132
400 125 135
400 126 143
400 127 140
400 128 145
400 129 150
400 130 159
400 131 169
400 132 193
400 133 215
400 134 237
400 135 247
400 136 251
400 137 256
400 138 265
400 139 271
400 140 279
400 141 290
400 142 295
400 143 296
400 144 297
400 145 295
400 146 296
400 147 298
400 148 300
400 149 301
400 150 300
400 151 297
400 152 296
400 153 281
400 154 278
400 155 278
400 156 277
400 157 274
400 158 271
400 159 270
400 160 267
400 161 264
400 162 261
400 163 256
400 164 252
400 165 245
400 166 239
400 167 232
400 168 226
400 169 221
400 170 217
400 171 213
400 172 210
400 173 210
400 174 209
400 175 207
400 176 210
400 177 213
400 178 215
400 179 218
400 180 221
400 181 222
400 182 223
400 183 223
400 184 227
400 185 230
400 186 236
400 187 251
400 188 256
400 189 259
400 190 268
400 191 271
400 192 279
400 193 287
400 194 292
400 195 296
400 196 302
400 197 303
400 198 304
400 199 306
400 200 306
400 201 305
400 202 304
400 203 303
400 204 302
400 205 300
400 206 298
400 207 296
400 208 293
400 209 289
400 210 284
400 211 282
400 212 280
400 213 277
400 214 274
400 215 269
400 216 265
400 217 261
400 218 251
400 219 250
400 220 238
400 221 234
400 222 232
400 223 231
400 224 228
400 225 224
400 226 219
400 227 217
400 228 213
400 229 205
400 230 207
400 231 198
400 232 197
400 233 198
400 234 204
400 235 209
400 236 207
400 237 207
400 238 207
400 239 208
400 240 205
400 241 203
400 242 205
400 243 205
400 244 204
400 245 199
400 246 201
400 247 204
400 248 204
400 249 195
400 250 189
400 251 186
400 252 179
400 253 166
400 254 153
400 255 145
400 256 142
