400 73 0.110997 1.16254
400 74 0.116304 1.17503
400 75 0.118458 1.18046
400 76 0.122834 1.19231
400 77 0.128592 1.21319
400 78 0.140251 1.23341
400 79 0.148051 1.24046
400 80 0.153663 1.2526
400 81 0.149528 1.26534
400 82 0.153159 1.27812
400 83 0.150755 1.29348
400 84 0.152655 1.3
400 85 0.159102 1.30582
400 86 0.161215 1.31336
400 87 0.158927 1.31703
400 88 0.157159 1.32279
400 89 0.153241 1.3284
400 90 0.161248 1.33276
400 91 0.163549 1.34223
400 92 0.156012 1.34868
400 93 0.162462 1.36009
400 94 0.16409 1.35502
400 95 0.16832 1.35782
400 96 0.176059 1.36649
400 97 0.182174 1.36978
400 98 0.184933 1.37476
400 99 0.190784 1.37766
400 100 0.189222 1.3828
400 101 0.179696 1.37932
400 102 0.167755 1.37805
400 103 0.162673 1.38229
400 104 0.167992 1.37905
400 105 0.168145 1.37732
400 106 0.167534 1.37112
400 107 0.156505 1.36108
400 108 0.134215 1.36442
400 109 0.12494 1.36408
400 110 0.123987 1.36403
400 111 0.121472 1.37439
400 112 0.126294 1.39423
400 113 0.1221 1.4013
400 114 0.117594 1.40744
400 115 0.115879 1.41652
400 116 0.107462 1.44002
400 117 0.0958097 1.46803
400 118 0.0878696 1.49136
400 119 0.08505 1.51158
400 120 0.0777719 1.52635
400 121 0.0746902 1.55032
400 122 0.0724157 1.56824
400 123 0.0720668 1.58553
400 124 0.0702044 1.61288
400 125 0.070603 1.63752
400 126 0.0743897 1.6504
400 127 0.069488 1.66363
400 128 0.0577684 1.67025
400 129 0.0557023 1.69525
400 130 0.0562016 1.71169
400 131 0.0578714 1.74252
400 132 0.0553825 1.75739
400 133 0.055278 1.7836
400 134 0.0590786 1.82508
400 135 0.0660147 1.87517
400 136 0.0652169 1.95852
400 137 0.0683165 2.04744
400 138 0.0733591 2.16098
400 139 0.0787831 2.26159
400 140 0.0718876 2.40068
400 141 0.071675 2.55096
400 142 0.0736764 2.68273
400 143 0.0761278 2.81942
400 144 0.0746689 2.91931
400 145 0.0755971 3.0121
400 146 0.0772455 3.09033
400 147 0.0779202 3.15506
400 148 0.0803846 3.20075
400 149 0.0830973 3.22981
400 150 0.0839433 3.2651
400 151 0.0866075 3.29918
400 152 0.0894128 3.32328
400 153 0.09601 3.33563
400 154 0.105177 3.36998
400 155 0.11386 3.38955
400 156 0.108849 3.42942
400 157 0.110454 3.47905
400 158 0.114083 3.53414
400 159 0.119612 3.62632
400 160 0.127908 3.81102
400 161 0.137403 4.04129
400 162 0.150822 4.2571
400 163 0.169279 4.39176
400 164 0.174406 4.49317
400 165 0.182702 4.60139
400 166 0.194895 4.72427
400 167 0.213297 4.84472
400 168 0.240022 4.95318
400 169 0.253577 5.02033
400 170 0.263788 5.06476
400 171 0.272177 5.12236
400 172 0.277339 5.18657
400 173 0.284748 5.27859
400 174 0.288561 5.35972
400 175 0.294803 5.41003
400 176 0.301271 5.44554
400 177 0.299762 5.4756
400 178 0.294825 5.54573
400 179 0.292875 5.63742
400 180 0.286885 5.75106
400 181 0.287032 5.84283
400 182 0.283093 5.95465
400 183 0.285187 5.99609
400 184 0.286288 6.01585
400 185 0.280767 6.01114
400 186 0.284169 5.97028
400 187 0.276501 5.92735
400 188 0.257814 5.85884
400 189 0.248746 5.80607
400 190 0.238775 5.7076
400 191 0.228225 5.60158
400 192 0.21867 5.50951
400 193 0.213403 5.40796
400 194 0.207033 5.34638
400 195 0.202601 5.28239
400 196 0.201456 5.22281
400 197 0.197462 5.18589
400 198 0.196318 5.1547
400 199 0.194668 5.14682
400 200 0.196184 5.12584
400 201 0.189217 5.10854
400 202 0.19285 5.10679
400 203 0.193049 5.10822
400 204 0.197279 5.0962
400 205 0.208383 5.0936
400 206 0.212303 5.07862
400 207 0.218547 5.04639
400 208 0.230877 5.00883
400 209 0.24128 4.9351
400 210 0.243114 4.76904
400 211 0.248634 4.55143
400 212 0.258419 4.34242
400 213 0.27803 4.22253
400 214 0.304212 4.13924
400 215 0.307265 4.05863
400 216 0.313176 3.96559
400 217 0.314782 3.84925
400 218 0.314998 3.75383
400 219 0.319112 3.69711
400 220 0.323963 3.66597
400 221 0.326405 3.61501
400 222 0.327639 3.56698
400 223 0.336106 3.49303
400 224 0.33874 3.42115
400 225 0.348528 3.37295
400 226 0.353779 3.3402
400 227 0.371159 3.30346
400 228 0.38886 3.22999
400 229 0.406232 3.122
400 230 0.419281 3.00002
400 231 0.421499 2.8813
400 232 0.431495 2.766
400 233 0.433595 2.704
400 234 0.433594 2.65524
400 235 0.436358 2.62221
400 236 0.437151 2.59054
400 237 0.431079 2.55344
400 238 0.437253 2.51522
400 239 0.443208 2.47567
400 240 0.426953 2.44586
400 241 0.407684 2.40692
400 242 0.398367 2.37256
400 243 0.392446 2.33935
400 244 0.388482 2.30913
400 245 0.388716 2.29165
400 246 0.389847 2.28507
400 247 0.389503 2.26945
400 248 0.395956 2.26762
400 249 0.404029 2.25447
400 250 0.397582 2.24669
400 251 0.396313 2.23718
400 252 0.387166 2.22362
400 253 0.375534 2.21332
400 254 0.374062 2.20988
400 255 0.377217 2.2009
400 256 0.375524 2.19513
400 257 0.3669 2.19209
400 258 0.357 2.19197
400 259 0.343921 2.18583
400 260 0.32439 2.17138
400 261 0.307247 2.15831
400 262 0.29182 2.13603
400 263 0.278763 2.11394
400 264 0.270403 2.08876
400 265 0.26333 2.05045
400 266 0.249642 1.99668
400 267 0.242805 1.96083
400 268 0.237577 1.9298
400 269 0.231166 1.9075
400 270 0.226987 1.89011
400 271 0.219731 1.87387
400 272 0.210505 1.85069
400 273 0.197776 1.82695
400 274 0.186248 1.7901
400 275 0.180786 1.77112
400 276 0.172268 1.75355
400 277 0.166777 1.73533
400 278 0.166512 1.7206
400 279 0.168762 1.71142
400 280 0.17219 1.69475
400 281 0.165635 1.68225
400 282 0.163238 1.66663
400 283 0.166623 1.65318
400 284 0.170945 1.64929
400 285 0.168784 1.64685
400 286 0.165907 1.64855
400 287 0.170255 1.65329
400 288 0.176469 1.65641
400 289 0.176807 1.65873
400 290 0.183119 1.65759
400 291 0.185939 1.65984
400 292 0.191979 1.66346
400 293 0.200128 1.67599
400 294 0.200946 1.69223
400 295 0.206517 1.70876
400 296 0.209357 1.71723
400 297 0.201447 1.72915
400 298 0.185039 1.74
400 299 0.173979 1.7604
400 300 0.165993 1.77784
400 301 0.163617 1.78919
400 302 0.163387 1.793
400 303 0.16457 1.79611
400 304 0.162123 1.79711
400 305 0.157511 1.8157
400 306 0.154771 1.84014
400 307 0.151922 1.86736
400 308 0.148571 1.88614
400 309 0.15085 1.90913
400 310 0.147471 1.92123
400 311 0.147602 1.92863
400 312 0.151751 1.94003
400 313 0.156129 1.94063
400 314 0.159284 1.95463
400 315 0.160094 1.9638
400 316 0.161342 1.97941
400 317 0.164939 2.00834
400 318 0.172832 2.04889
400 319 0.178662 2.07039
400 320 0.188971 2.09185
400 321 0.193436 2.11776
400 322 0.197009 2.14919
400 323 0.208731 2.16308
400 324 0.222088 2.18607
400 325 0.23375 2.21574
400 326 0.240088 2.25183
400 327 0.244117 2.31306
400 328 0.246088 2.39528
400 329 0.248791 2.53165
400 330 0.251193 2.80292
400 331 0.256926 3.08847
400 332 0.248939 3.29243
400 333 0.242609 3.48874
400 334 0.245639 3.63975
400 335 0.253328 3.77988
400 336 0.258519 3.877
400 337 0.256405 3.97218
400 338 0.24935 4.03883
400 339 0.243938 4.10157
400 340 0.244664 4.15682
400 341 0.251338 4.20295
400 342 0.261754 4.24366
400 343 0.286602 4.26954
400 344 0.303911 4.2789
400 345 0.315901 4.27644
400 346 0.318333 4.27837
400 347 0.30869 4.27949
400 348 0.301539 4.27497
400 349 0.299325 4.26825
400 350 0.308146 4.2657
400 351 0.317264 4.26999
400 352 0.322034 4.28165
400 353 0.331347 4.29936
400 354 0.339219 4.33327
400 355 0.344009 4.34308
400 356 0.358808 4.33934
400 357 0.375923 4.33142
400 358 0.382322 4.33393
400 359 0.396586 4.33259
400 360 0.417474 4.35596
400 361 0.481695 4.37138
400 362 0.547803 4.40617
400 363 0.605618 4.44587
400 364 0.700219 4.48676
400 365 0.801686 4.52444
400 366 0.908442 4.6121
400 367 0.989362 4.71856
400 368 1.05191 4.77638
400 369 1.09794 4.86258
400 370 1.13019 4.97799
400 371 1.16843 5.07017
400 372 1.19589 5.13396
400 373 1.20089 5.20787
400 374 1.2134 5.27204
400 375 1.21561 5.28858
400 376 1.2222 5.29596
400 377 1.23195 5.29866
400 378 1.23621 5.30321
400 379 1.23828 5.22845
400 380 1.23439 5.00206
400 381 1.22308 4.77837
400 382 1.2162 4.63246
400 383 1.21014 4.52524
400 384 1.205 4.47175
400 385 1.21092 4.42243
400 386 1.21403 4.49554
400 387 1.22707 4.55615
400 388 1.23813 4.63849
400 389 1.25105 4.7404
400 390 1.25041 4.82969
400 391 1.21204 4.92618
400 392 1.18464 4.98919
400 393 1.17128 5.05005
400 394 1.16227 5.11523
400 395 1.15713 5.17174
400 396 1.14542 5.249
400 397 1.12648 5.31516
400 398 1.11789 5.3991
400 399 1.11181 5.49837
400 400 1.10177 5.58402
400 401 1.07655 5.66174
400 402 1.03248 5.69906
400 403 0.981153 5.72014
400 404 0.921206 5.70848
400 405 0.818548 5.7057
400 406 0.714833 5.69703
400 407 0.633822 5.69524
400 408 0.530108 5.67023
400 409 0.451747 5.6555
400 410 0.369626 5.62645
400 411 0.303043 5.60339
400 412 0.255569 5.56334
400 413 0.218074 5.53209
400 414 0.186684 5.4922
400 415 0.168442 5.46162
400 416 0.157615 5.38194
400 417 0.145989 5.27328
400 418 0.140189 5.20928
400 419 0.136259 5.10991
400 420 0.130391 4.99889
400 421 0.124244 4.89138
400 422 0.121326 4.82651
400 423 0.119247 4.75964
400 424 0.118936 4.7011
400 425 0.123592 4.6748
400 426 0.132381 4.65246
400 427 0.135857 4.60656
400 428 0.139159 4.53159
400 429 0.141126 4.48044
400 430 0.146719 4.44656
400 431 0.154404 4.39568
400 432 0.168857 4.34966
400 433 0.178568 4.27123
400 434 0.1857 4.18513
400 435 0.19449 4.09468
400 436 0.201601 3.92826
400 437 0.212613 3.76863
400 438 0.235145 3.61791
400 439 0.260455 3.44108
400 440 0.282515 3.29075
400 441 0.308697 3.14636
400 442 0.339481 3.03673
400 443 0.379617 2.93693
400 444 0.388199 2.84589
400 445 0.375834 2.76825
400 446 0.367121 2.67464
400 447 0.343514 2.59087
400 448 0.324207 2.48867
400 449 0.300187 2.37314
400 450 0.280851 2.27023
400 451 0.266397 2.17442
400 452 0.258833 2.12436
400 453 0.25304 2.08526
400 454 0.243199 2.06041
400 455 0.241639 2.044
400 456 0.234517 2.03119
400 457 0.225786 2.02268
400 458 0.215394 2.02693
400 459 0.202425 2.02274
400 460 0.189583 2.02773
400 461 0.173361 2.03592
400 462 0.165306 2.04321
400 463 0.161273 2.04512
400 464 0.154582 2.04877
400 465 0.151895 2.04999
400 466 0.14655 2.0572
400 467 0.147215 2.05656
400 468 0.149151 2.0533
400 469 0.150401 2.05585
400 470 0.150227 2.04073
400 471 0.143504 2.02671
400 472 0.1394 1.99889
400 473 0.140567 1.97849
400 474 0.142293 1.96242
400 475 0.146331 1.93953
400 476 0.154175 1.93118
400 477 0.156251 1.90895
400 478 0.163078 1.89318
400 479 0.173028 1.87905
400 480 0.185347 1.86537
400 481 0.194317 1.86247
400 482 0.199622 1.85152
400 483 0.219081 1.83888
400 484 0.230663 1.81763
400 485 0.247728 1.80932
400 486 0.270559 1.79253
400 487 0.275067 1.77923
400 488 0.274279 1.7717
400 489 0.266911 1.78194
400 490 0.263869 1.79381
400 491 0.257901 1.81191
400 492 0.256266 1.82738
400 493 0.265401 1.84058
400 494 0.272586 1.85031
400 495 0.281245 1.85544
400 496 0.288121 1.85831
400 497 0.301036 1.86529
400 498 0.309119 1.87068
400 499 0.32438 1.86649
